uniqueid,guess_number,word,guess,condition,trial,time_elapsed,prev_exp,w_remain_prev,w_remain_post,h_info_gain,m_info_gain,n_sample_guess,r_info_gain,losses,random_losses,sample_guess_lambda
debugj0N4u:debugprx1D,2,sugar,swarm,TIME,4,12.283,10.0,21,6,0.7414965986394557,0.8490702947845804,769.12,0.6048374905517764,0.011572100102323613,0.018675711823320024,0.00025
debugj0N4u:debugprx1D,3,sugar,start,TIME,4,13.24,10.0,6,3,0.6388888888888888,0.8422222222222223,780.52,0.4574074074074074,0.0413444444444445,0.0329355281207133,0.00025
debugj0N4u:debugprx1D,4,sugar,sharp,TIME,4,31.826999999999998,10.0,3,1,0.6666666666666667,0.6844444444444444,794.24,0.2518518518518518,0.00031604938271604554,0.1720713305898492,0.00025
debugj0N4u:debugprx1D,5,sugar,sugar,TIME,4,21.695,10.0,1,1,1.0,0.24,738.64,0.0,0.5776,1.0,0.00025
debugj0N4u:debugprx1D,1,early,arose,TIME,5,2.325,10.0,2317,60,0.956875,0.9236,627.84,0.9029166666666667,0.0011072256250000037,0.002911501736111111,0.00025
debugj0N4u:debugprx1D,2,early,spray,TIME,5,13.833,10.0,60,1,0.813125,0.8536500000000001,759.24,0.6931249999999999,0.0016422756250000117,0.014400000000000026,0.00025
debugj0N4u:debugprx1D,3,early,apply,TIME,5,28.485,10.0,1,1,0.0,0.24,722.36,0.0,0.0576,0.0,0.00025
debugj0N4u:debugprx1D,4,early,early,TIME,5,7.15,10.0,1,1,1.0,0.28,752.52,0.0,0.5184,1.0,0.00025
debugj4Fmt:debugk4NJf,1,early,house,GUESS,0,10.136000000000001,10.0,2317,325,0.914375,0.9252000000000001,1421.28,0.8495416666666665,0.00011718062500000183,0.004203361111111135,0.0001
debugj4Fmt:debugk4NJf,2,early,grade,GUESS,0,37.966,10.0,325,39,0.914375,0.9086000000000002,1570.0,0.8142499999999999,3.335062499999842e-05,0.010025015625000026,0.0001
debugj4Fmt:debugk4NJf,3,early,cream,GUESS,0,17.307000000000002,10.0,39,22,0.6673241288625904,0.8631163708086785,1733.44,0.5763751917598071,0.03833460200627551,0.00827170916012603,0.0001
debugj4Fmt:debugk4NJf,4,early,tears,GUESS,0,112.09100000000001,10.0,22,12,0.6260330578512396,0.8265289256198348,1782.68,0.4922865013774105,0.040198592992282005,0.017888141368607172,0.0001
debugj4Fmt:debugk4NJf,5,early,wreak,GUESS,0,41.152,10.0,12,9,0.39583333333333337,0.7994444444444444,1882.92,0.3291666666666667,0.16290192901234563,0.004444444444444443,0.0001
debugj4Fmt:debugk4NJf,6,early,rears,GUESS,0,26.241999999999997,10.0,9,7,0.4691358024691358,0.8488888888888888,1845.88,0.3818930041152263,0.14421240664532842,0.007611305864620908,0.0001
debugj4Fmt:debugk4NJf,7,early,arena,GUESS,0,77.971,10.0,7,7,0.0,0.8122448979591838,1798.72,0.401360544217687,0.6597417742607248,0.1610902864547179,0.0001
debugj4Fmt:debugk4NJf,8,early,laver,GUESS,0,22.56,10.0,7,1,0.7142857142857143,0.8269387755102041,1785.32,0.2204081632653061,0.01269071220324865,0.2439150354019159,0.0001
debugj4Fmt:debugk4NJf,9,early,barer,GUESS,0,14.868,10.0,1,1,0.0,0.6,1907.0,0.0,0.36,0.0,0.0001
debugj4Fmt:debugk4NJf,10,early,early,GUESS,0,14.793,10.0,1,1,1.0,0.52,1825.0,0.0,0.2304,1.0,0.0001
debugj4Fmt:debugk4NJf,1,adult,house,GUESS,1,5.292000000000001,10.0,2317,39,0.914375,0.92135,1404.12,0.8753333333333333,4.865062499999935e-05,0.0015242517361111177,0.0001
debugj4Fmt:debugk4NJf,2,adult,adult,GUESS,1,17.886,10.0,39,1,0.8816568047337279,0.8905193951347797,1510.88,0.6928336620644314,7.85455086168166e-05,0.03565417920750948,0.0001
debugj4Fmt:debugk4NJf,1,tired,house,GUESS,2,4.1160000000000005,10.0,2317,325,0.926875,0.9162,1392.88,0.8577499999999999,0.00011395562499999978,0.004778265625000014,0.0001
debugj4Fmt:debugk4NJf,2,tired,early,GUESS,2,7.0360000000000005,10.0,325,3,0.91125,0.918325,1529.4,0.7825416666666667,5.0055624999999184e-05,0.01656583506944444,0.0001
debugj4Fmt:debugk4NJf,3,tired,merge,GUESS,2,20.784000000000002,10.0,3,1,0.6666666666666667,0.7644444444444445,1786.92,0.4962962962962964,0.009560493827160487,0.029026063100137164,0.0001
debugj4Fmt:debugk4NJf,4,tired,nerve,GUESS,2,93.95,10.0,1,1,0.0,0.52,1825.0,0.0,0.27040000000000003,0.0,0.0001
debugj4Fmt:debugk4NJf,5,tired,tread,GUESS,2,16.348,10.0,1,1,0.0,0.48,1784.0,0.0,0.2304,0.0,0.0001
debugj4Fmt:debugk4NJf,6,tired,tired,GUESS,2,24.741999999999997,10.0,1,1,1.0,0.56,1866.0,0.0,0.19359999999999997,1.0,0.0001
debugj4Fmt:debugk4NJf,1,smile,house,GUESS,3,8.865,10.0,2317,47,0.925625,0.9158250000000001,1377.6,0.8785833333333333,9.603999999999842e-05,0.0022129184027777863,0.0001
debugj4Fmt:debugk4NJf,2,smile,snake,GUESS,3,7.415,10.0,47,15,0.769375,0.8788750000000001,1536.0,0.6724583333333333,0.01199025000000001,0.009392840277777797,0.0001
debugj4Fmt:debugk4NJf,3,smile,spree,GUESS,3,13.368,10.0,15,9,0.5733333333333333,0.8849777777777779,1653.2,0.5946666666666667,0.09712225975308653,0.00045511111111111506,0.0001
debugj4Fmt:debugk4NJf,4,smile,smile,GUESS,3,45.856,10.0,9,1,0.8395061728395061,0.8345679012345678,1780.68,0.46666666666666673,2.4386526444140048e-05,0.13900929736320675,0.0001
debugj4Fmt:debugk4NJf,1,acorn,house,GUESS,4,3.11,10.0,2317,149,0.943125,0.919425,1381.64,0.8732500000000001,0.0005616899999999973,0.004882515624999987,0.0001
debugj4Fmt:debugk4NJf,2,acorn,groan,GUESS,4,15.866,10.0,149,2,0.9375,0.9095,1506.24,0.7886666666666665,0.0007840000000000014,0.022151361111111156,0.0001
debugj4Fmt:debugk4NJf,3,acorn,acorn,GUESS,4,34.36,10.0,2,1,1.0,0.66,2075.48,0.23333333333333334,0.11559999999999998,0.5877777777777777,0.0001
debugj4Fmt:debugk4NJf,1,shaft,house,GUESS,5,88.069,10.0,2317,21,0.9175,0.9126999999999998,1372.96,0.8756249999999999,2.304000000000132e-05,0.001753515625000009,0.0001
debugj4Fmt:debugk4NJf,2,shaft,shard,GUESS,5,11.142999999999999,10.0,21,7,0.7959183673469388,0.8814512471655328,1640.04,0.6108843537414966,0.00731587353006205,0.034237586190938946,0.0001
debugj4Fmt:debugk4NJf,3,shaft,shack,GUESS,5,6.904,10.0,7,4,0.5510204081632653,0.7526530612244897,1800.56,0.4081632653061225,0.04065572678050811,0.02040816326530609,0.0001
debugj4Fmt:debugk4NJf,4,shaft,shaft,GUESS,5,24.15,10.0,4,1,0.9375,0.7875,1989.24,0.3875,0.022500000000000006,0.30250000000000005,0.0001
debugkGlAJ:debugfMoas,1,smile,world,TIME,0,2.628,5.0,2317,88,0.913125,0.9302499999999999,1392.08,0.8907500000000002,0.0002932656249999981,0.0005006406249999915,0.0001
debugkGlAJ:debugfMoas,2,smile,shame,TIME,0,2.059,5.0,88,1,0.923125,0.922225,1528.96,0.7926666666666666,8.100000000000215e-07,0.017019376736111112,0.0001
debugkGlAJ:debugfMoas,3,smile,picky,TIME,0,2.476,5.0,1,1,0.0,0.64,1948.0,0.0,0.4096,0.0,0.0001
debugkGlAJ:debugfMoas,4,smile,smile,TIME,0,5.297000000000001,5.0,1,1,1.0,0.52,1825.0,0.0,0.2304,1.0,0.0001
debugkGlAJ:debugfMoas,1,hairy,world,TIME,1,1.63,5.0,2317,293,0.891875,0.9188,1383.8,0.8891666666666665,0.0007249556249999987,7.335069444444934e-06,0.0001
debugkGlAJ:debugfMoas,2,hairy,shame,TIME,1,1.849,5.0,293,3,0.92375,0.9219250000000001,1489.56,0.837125,3.330624999999469e-06,0.007503890624999992,0.0001
debugkGlAJ:debugfMoas,3,hairy,picky,TIME,1,1.963,5.0,3,1,0.6666666666666667,0.7333333333333334,1838.28,0.3407407407407408,0.004444444444444443,0.10622770919067218,0.0001
debugkGlAJ:debugfMoas,4,hairy,hairy,TIME,1,7.596,5.0,1,1,1.0,0.72,2030.0,0.0,0.07840000000000001,1.0,0.0001
debugkGlAJ:debugfMoas,1,grind,world,TIME,2,1.338,5.0,2317,29,0.89125,0.919625,1409.88,0.8738333333333334,0.0008051406250000023,0.0003033402777777767,0.0001
debugkGlAJ:debugfMoas,2,grind,shame,TIME,2,1.959,5.0,29,3,0.7824019024970273,0.9078715814506539,1580.44,0.7594133967499008,0.01574264033672613,0.000528471396485669,0.0001
debugkGlAJ:debugfMoas,3,grind,picky,TIME,2,1.838,5.0,3,2,0.5555555555555556,0.7466666666666667,2022.08,0.31111111111111117,0.03652345679012346,0.05975308641975307,0.0001
debugkGlAJ:debugfMoas,4,grind,build,TIME,2,11.193,5.0,2,1,0.5,0.67,1887.56,0.3,0.028900000000000012,0.04000000000000001,0.0001
debugkGlAJ:debugfMoas,5,grind,rogue,TIME,2,61.555,5.0,1,1,0.0,0.4,1702.0,0.0,0.16000000000000003,0.0,0.0001
debugkGlAJ:debugfMoas,6,grind,grind,TIME,2,31.416,5.0,1,1,1.0,0.52,1825.0,0.0,0.2304,1.0,0.0001
debugkGlAJ:debugfMoas,1,tired,world,TIME,3,1.3030000000000002,5.0,2317,2,0.904375,0.93105,1379.76,0.87875,0.0007115556250000002,0.0006566406250000004,0.0001
debugkGlAJ:debugfMoas,2,tired,shame,TIME,3,1.672,5.0,2,1,0.5,0.69,1834.96,0.4,0.03609999999999998,0.009999999999999995,0.0001
debugkGlAJ:debugfMoas,3,tired,picky,TIME,3,1.67,5.0,1,1,0.0,0.48,1784.0,0.0,0.2304,0.0,0.0001
debugkGlAJ:debugfMoas,4,tired,tired,TIME,3,7.978,5.0,1,1,1.0,0.56,1866.0,0.0,0.19359999999999997,1.0,0.0001
debugkGlAJ:debugfMoas,1,draft,world,TIME,4,1.2109999999999999,5.0,2317,44,0.823125,0.9111500000000001,1422.72,0.8334166666666667,0.007748400625000023,0.00010591840277777844,0.0001
debugkGlAJ:debugfMoas,2,draft,shame,TIME,4,1.794,5.0,44,4,0.855625,0.9107249999999999,1561.6,0.7220416666666668,0.0030360099999999918,0.0178445069444444,0.0001
debugkGlAJ:debugfMoas,3,draft,picky,TIME,4,1.788,5.0,4,1,0.75,0.7825,1782.2,0.3541666666666667,0.0010562499999999982,0.15668402777777776,0.0001
debugkGlAJ:debugfMoas,4,draft,grind,TIME,4,5.499,5.0,1,1,0.0,0.44,1743.0,0.0,0.1936,0.0,0.0001
debugkGlAJ:debugfMoas,5,draft,drawn,TIME,4,11.66,5.0,1,1,0.0,0.68,1989.0,0.0,0.4624000000000001,0.0,0.0001
debugkGlAJ:debugfMoas,6,draft,draft,TIME,4,14.642999999999999,5.0,1,1,1.0,0.48,1784.0,0.0,0.27040000000000003,1.0,0.0001
debugkGlAJ:debugfMoas,1,acorn,world,TIME,5,2.42,5.0,2317,102,0.854375,0.9140249999999999,1367.8,0.8764583333333335,0.0035581224999999845,0.00048767361111111645,0.0001
debugkGlAJ:debugfMoas,2,acorn,shame,TIME,5,1.806,5.0,102,13,0.91375,0.8911000000000001,1483.04,0.8101666666666667,0.0005130224999999926,0.010729506944444427,0.0001
debugkGlAJ:debugfMoas,3,acorn,picky,TIME,5,1.754,5.0,13,2,0.6035502958579881,0.8773964497041422,1749.92,0.5357001972386588,0.07499171597633149,0.0046036358826527166,0.0001
debugkGlAJ:debugfMoas,4,acorn,reach,TIME,5,4.99,5.0,2,2,0.0,0.68,1885.36,0.23333333333333334,0.4624000000000001,0.05444444444444445,0.0001
debugkGlAJ:debugfMoas,5,acorn,cheer,TIME,5,4.327,5.0,2,1,0.5,0.72,2019.56,0.43333333333333335,0.04839999999999999,0.004444444444444443,0.0001
debugkGlAJ:debugfMoas,6,acorn,acorn,TIME,5,47.066,5.0,1,1,1.0,0.64,1948.0,0.0,0.1296,1.0,0.0001
debugkrKRF:debugKsBN3,1,grind,adieu,TIME,0,5.023,1.0,2317,9,0.924375,0.8955249999999999,5.36,0.862,0.0008323225000000025,0.003890640624999995,0.1
debugkrKRF:debugKsBN3,2,grind,slide,TIME,0,12.857000000000001,1.0,9,6,0.6296296296296295,0.7506172839506172,5.8,0.5489711934156378,0.014638012498094809,0.00650578333248657,0.1
debugkrKRF:debugKsBN3,3,grind,acids,TIME,0,61.303999999999995,1.0,6,6,0.0,0.7055555555555556,5.92,0.5462962962962963,0.4978086419753087,0.29843964334705075,0.1
debugkrKRF:debugKsBN3,4,grind,adios,TIME,0,9.851,1.0,6,5,0.38888888888888895,0.7066666666666667,6.24,0.4962962962962963,0.10098271604938268,0.011536351165980781,0.1
debugkrKRF:debugKsBN3,5,grind,dairy,TIME,0,14.431,1.0,5,1,0.76,0.7023999999999999,5.96,0.45333333333333325,0.003317760000000011,0.0940444444444445,0.1
debugkrKRF:debugKsBN3,6,grind,caird,TIME,0,53.511,1.0,1,1,0.0,0.04,5.12,0.0,0.0016,0.0,0.1
debugkrKRF:debugKsBN3,7,grind,cried,TIME,0,5.871,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,8,grind,fried,TIME,0,4.163,1.0,1,1,0.0,0.04,5.2,0.0,0.0016,0.0,0.1
debugkrKRF:debugKsBN3,9,grind,bride,TIME,0,16.903,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,10,grind,riced,TIME,0,11.812000000000001,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,11,grind,rigid,TIME,0,6.2860000000000005,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,12,grind,gride,TIME,0,11.385,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,13,grind,grind,TIME,0,9.007,1.0,1,1,1.0,0.0,5.0,0.0,1.0,1.0,0.1
debugkrKRF:debugKsBN3,1,early,adieu,TIME,1,4.595,1.0,2317,188,0.919375,0.8854500000000001,5.28,0.8708749999999998,0.0011509056249999988,0.00235225000000002,0.1
debugkrKRF:debugKsBN3,2,early,amble,TIME,1,7.665,1.0,188,3,0.801875,0.881675,5.8,0.74925,0.0063680399999999976,0.0027693906250000036,0.1
debugkrKRF:debugKsBN3,3,early,aisle,TIME,1,25.761999999999997,1.0,3,3,0.0,0.6622222222222223,6.0,0.41481481481481486,0.43853827160493836,0.17207133058984914,0.1
debugkrKRF:debugKsBN3,4,early,alive,TIME,1,4.522,1.0,3,3,0.0,0.6311111111111111,5.84,0.5481481481481482,0.3983012345679012,0.3004663923182442,0.1
debugkrKRF:debugKsBN3,5,early,alecs,TIME,1,15.827,1.0,3,3,0.0,0.6311111111111111,6.04,0.43703703703703706,0.3983012345679012,0.1910013717421125,0.1
debugkrKRF:debugKsBN3,6,early,clean,TIME,1,8.277999999999999,1.0,3,3,0.0,0.6444444444444444,5.96,0.5111111111111112,0.41530864197530853,0.2612345679012346,0.1
debugkrKRF:debugKsBN3,7,early,email,TIME,1,5.294,1.0,3,1,0.6666666666666667,0.6399999999999999,6.4,0.33333333333333337,0.0007111111111111203,0.11111111111111113,0.1
debugkrKRF:debugKsBN3,8,early,earls,TIME,1,5.079,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,9,early,early,TIME,1,5.812,1.0,1,1,1.0,0.0,5.0,0.0,1.0,1.0,0.1
debugkrKRF:debugKsBN3,1,deals,adieu,TIME,2,3.9419999999999997,1.0,2317,36,0.8731249999999999,0.900775,5.32,0.8826249999999999,0.0007645225000000035,9.02499999999991e-05,0.1
debugkrKRF:debugKsBN3,2,deals,blade,TIME,2,5.836,1.0,36,2,0.8888888888888888,0.7941975308641974,5.6,0.6313786008230452,0.008966453284560291,0.06631154845975377,0.1
debugkrKRF:debugKsBN3,3,deals,clade,TIME,2,9.089,1.0,2,2,0.0,0.49,6.04,0.3,0.24009999999999998,0.09,0.1
debugkrKRF:debugKsBN3,4,deals,deals,TIME,2,5.712000000000001,1.0,2,1,0.75,0.5,6.24,0.3,0.0625,0.2025,0.1
debugkrKRF:debugKsBN3,1,adult,adieu,TIME,3,3.458,1.0,2317,1,0.88375,0.9095500000000001,5.08,0.8684583333333332,0.0006656400000000023,0.00023383506944444897,0.1
debugkrKRF:debugKsBN3,2,adult,addle,TIME,3,6.044,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,3,adult,adult,TIME,3,22.721999999999998,1.0,1,1,1.0,0.0,5.0,0.0,1.0,1.0,0.1
debugkrKRF:debugKsBN3,1,smile,adieu,TIME,4,3.6510000000000002,1.0,2317,52,0.928125,0.9136000000000002,5.28,0.8573333333333333,0.00021097562499999384,0.005011460069444449,0.1
debugkrKRF:debugKsBN3,2,smile,abide,TIME,4,17.258,1.0,52,39,0.360625,0.790075,5.68,0.7144166666666666,0.1844273025,0.12516854340277775,0.1
debugkrKRF:debugKsBN3,3,smile,alive,TIME,4,14.005,1.0,39,3,0.37606837606837606,0.7949769888231427,5.84,0.6331360946745562,0.17548442584012305,0.06608381194938623,0.1
debugkrKRF:debugKsBN3,4,smile,anime,TIME,4,6.6579999999999995,1.0,3,1,0.4444444444444444,0.52,6.56,0.31111111111111106,0.0057086419753086485,0.017777777777777785,0.1
debugkrKRF:debugKsBN3,5,smile,axile,TIME,4,4.581,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,6,smile,exile,TIME,4,6.752999999999999,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,7,smile,mails,TIME,4,42.38,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,8,smile,limes,TIME,4,13.423,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,9,smile,mille,TIME,4,11.562000000000001,1.0,1,1,0.0,0.04,5.16,0.0,0.0016,0.0,0.1
debugkrKRF:debugKsBN3,10,smile,slime,TIME,4,23.221,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,11,smile,smile,TIME,4,3.2119999999999997,1.0,1,1,1.0,0.0,5.0,0.0,1.0,1.0,0.1
debugkrKRF:debugKsBN3,1,draft,adieu,TIME,5,3.82,1.0,2317,42,0.93,0.9053,5.24,0.8947083333333334,0.0006100900000000027,0.0012455017361111072,0.1
debugkrKRF:debugKsBN3,2,draft,adult,TIME,5,4.449,1.0,42,1,0.499375,0.82825,5.6,0.7134583333333335,0.10815876562500001,0.045831673611111186,0.1
debugkrKRF:debugKsBN3,3,draft,melon,TIME,5,8.738,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,4,draft,audit,TIME,5,22.901,1.0,1,1,0.0,0.04,5.2,0.0,0.0016,0.0,0.1
debugkrKRF:debugKsBN3,5,draft,hated,TIME,5,7.421,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,6,draft,dealt,TIME,5,18.358,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,7,draft,diact,TIME,5,11.324000000000002,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,8,draft,derat,TIME,5,5.343999999999999,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,9,draft,darts,TIME,5,10.463,1.0,1,1,0.0,0.0,5.0,0.0,0.0,0.0,0.1
debugkrKRF:debugKsBN3,10,draft,draft,TIME,5,6.9510000000000005,1.0,1,1,1.0,0.0,5.0,0.0,1.0,1.0,0.1
debugpFprz:debug8Ztdd,1,adult,beach,GUESS,0,8.214,10.0,2317,236,0.8725,0.9331499999999999,2317.0,0.8716250000000001,0.0036784224999999843,7.656249999999285e-07,5e-05
debugpFprz:debug8Ztdd,2,adult,about,GUESS,0,10.533,10.0,236,2,0.8375,0.9084749999999999,2317.0,0.7616666666666667,0.0050374506249999855,0.00575069444444444,5e-05
debugpFprz:debug8Ztdd,3,adult,audit,GUESS,0,38.219,10.0,2,1,0.5,0.74,2317.0,0.26666666666666666,0.0576,0.05444444444444445,5e-05
debugpFprz:debug8Ztdd,4,adult,adult,GUESS,0,15.414000000000001,10.0,1,1,1.0,1.0,2317.0,0.0,0.0,1.0,5e-05
debugpFprz:debug8Ztdd,1,tired,sharp,GUESS,1,2.225,10.0,2317,264,0.93375,0.9305499999999999,2317.0,0.8535,1.0240000000000586e-05,0.006440062499999989,5e-05
debugpFprz:debug8Ztdd,2,tired,right,GUESS,1,4.607,10.0,264,3,0.784375,0.9266,2317.0,0.828125,0.02022795062499998,0.001914062499999996,5e-05
debugpFprz:debug8Ztdd,3,tired,tiler,GUESS,1,7.1339999999999995,10.0,3,1,0.6666666666666667,0.7866666666666667,2317.0,0.4222222222222223,0.0144,0.0597530864197531,5e-05
debugpFprz:debug8Ztdd,4,tired,tired,GUESS,1,7.704,10.0,1,1,1.0,1.0,2317.0,0.0,0.0,1.0,5e-05
debugpFprz:debug8Ztdd,1,draft,quest,GUESS,2,2.685,10.0,2317,60,0.8143750000000001,0.9278,2317.0,0.9084999999999999,0.012865230624999974,0.008859515624999962,5e-05
debugpFprz:debug8Ztdd,2,draft,about,GUESS,2,5.678,10.0,60,17,0.795625,0.9096000000000001,2317.0,0.7810416666666666,0.012990300625000012,0.00021267361111111283,5e-05
debugpFprz:debug8Ztdd,3,draft,shaft,GUESS,2,5.718999999999999,10.0,17,3,0.7370242214532872,0.8988235294117647,2317.0,0.5891580161476355,0.026179016055842247,0.021864414671493124,5e-05
debugpFprz:debug8Ztdd,4,draft,draft,GUESS,2,7.27,10.0,3,1,0.33333333333333337,0.6133333333333334,2317.0,0.20740740740740743,0.07840000000000001,0.015857338820301787,5e-05
debugpFprz:debug8Ztdd,1,snore,reach,GUESS,3,6.348,10.0,2317,151,0.92,0.91805,2317.0,0.8849583333333334,3.8025000000000284e-06,0.0012279184027777757,5e-05
debugpFprz:debug8Ztdd,2,snore,sider,GUESS,3,6.671,10.0,151,7,0.890625,0.8615499999999998,2317.0,0.7848333333333334,0.0008453556250000107,0.0111918767361111,5e-05
debugpFprz:debug8Ztdd,3,snore,shore,GUESS,3,10.43,10.0,7,4,0.5102040816326531,0.8057142857142858,2317.0,0.5659863945578231,0.08732628071636823,0.0031116664352815876,5e-05
debugpFprz:debug8Ztdd,4,snore,spore,GUESS,3,3.503,10.0,4,3,0.4375,0.675,2317.0,0.2708333333333333,0.05640625000000002,0.027777777777777783,5e-05
debugpFprz:debug8Ztdd,5,snore,snore,GUESS,3,3.864,10.0,3,1,0.5555555555555556,0.5866666666666667,2317.0,0.2666666666666667,0.0009679012345678999,0.08345679012345678,5e-05
debugpFprz:debug8Ztdd,1,acorn,thing,GUESS,4,3.1910000000000003,10.0,2317,151,0.906875,0.9128999999999999,2317.0,0.880375,3.630062499999936e-05,0.0007022499999999983,5e-05
debugpFprz:debug8Ztdd,2,acorn,neons,GUESS,4,11.238,10.0,151,12,0.846875,0.90735,2317.0,0.8205416666666666,0.0036572256249999932,0.0006934444444444495,5e-05
debugpFprz:debug8Ztdd,3,acorn,shown,GUESS,4,9.095,10.0,12,2,0.45833333333333337,0.8875,2317.0,0.47037037037037027,0.1841840277777777,0.00014489026063099812,5e-05
debugpFprz:debug8Ztdd,4,acorn,acorn,GUESS,4,35.61,10.0,2,1,0.75,0.75,2317.0,0.13333333333333333,0.0,0.3802777777777778,5e-05
debugpFprz:debug8Ztdd,1,deals,piece,GUESS,5,5.803999999999999,10.0,2317,270,0.838125,0.920025,2317.0,0.8915000000000001,0.006707609999999996,0.0028488906250000064,5e-05
debugpFprz:debug8Ztdd,2,deals,elfin,GUESS,5,11.614,10.0,270,54,0.863125,0.9169250000000001,2317.0,0.8547916666666667,0.0028944400000000077,6.944444444444396e-05,5e-05
debugpFprz:debug8Ztdd,3,deals,cycle,GUESS,5,4.647,10.0,54,4,0.431875,0.9174000000000001,2317.0,0.6960416666666666,0.23573452562500008,0.06978402777777772,5e-05
debugpFprz:debug8Ztdd,4,deals,early,GUESS,5,9.911,10.0,4,2,0.5625,0.7525,2317.0,0.6916666666666667,0.03609999999999998,0.016684027777777773,5e-05
debugpFprz:debug8Ztdd,5,deals,wound,GUESS,5,32.69,10.0,2,2,0.0,0.7,2317.0,0.3333333333333333,0.48999999999999994,0.1111111111111111,5e-05
debugpFprz:debug8Ztdd,6,deals,dealt,GUESS,5,26.125,10.0,2,1,0.75,0.68,2317.0,0.23333333333333334,0.004899999999999993,0.2669444444444444,5e-05
debugpFprz:debug8Ztdd,7,deals,deals,GUESS,5,5.438,10.0,1,1,1.0,1.0,2317.0,0.0,0.0,1.0,5e-05
debugqMM8e:debug2pZbI,1,shaft,crane,GUESS,0,4.789,10.0,2317,49,0.944375,0.9097250000000001,2317.0,0.8491666666666666,0.0012006224999999895,0.009064626736111112,5e-05
debugqMM8e:debug2pZbI,2,shaft,thawy,GUESS,0,17.135,10.0,49,2,0.8731249999999999,0.9251999999999999,2317.0,0.691625,0.0027118056249999982,0.03294224999999996,5e-05
debugqMM8e:debug2pZbI,3,shaft,ghast,GUESS,0,39.137,10.0,2,2,0.0,0.78,2317.0,0.2,0.6084,0.04000000000000001,5e-05
debugqMM8e:debug2pZbI,4,shaft,shalt,GUESS,0,17.712,10.0,2,1,0.5,0.69,2317.0,0.1,0.03609999999999998,0.16000000000000003,5e-05
debugqMM8e:debug2pZbI,5,shaft,shakt,GUESS,0,4.823,10.0,1,1,0.0,1.0,2317.0,0.0,1.0,0.0,5e-05
debugqMM8e:debug2pZbI,6,shaft,shaft,GUESS,0,18.232,10.0,1,1,1.0,1.0,2317.0,0.0,0.0,1.0,5e-05
debugqMM8e:debug2pZbI,1,tired,crane,GUESS,1,2.108,10.0,2317,123,0.94,0.9221749999999999,2317.0,0.8860833333333333,0.00031773062500000326,0.0029070069444444386,5e-05
debugqMM8e:debug2pZbI,2,tired,reals,GUESS,1,8.376,10.0,123,45,0.825,0.85065,2317.0,0.7251666666666666,0.0006579225000000031,0.009966694444444443,5e-05
debugqMM8e:debug2pZbI,3,tired,empty,GUESS,1,7.712000000000001,10.0,45,12,0.80625,0.870625,2317.0,0.5605416666666668,0.004144140624999995,0.06037258506944437,5e-05
debugqMM8e:debug2pZbI,4,tired,tores,GUESS,1,11.359000000000002,10.0,12,2,0.8402777777777778,0.8944444444444444,2317.0,0.614814814814815,0.002934027777777769,0.05083354766803831,5e-05
debugqMM8e:debug2pZbI,5,tired,tired,GUESS,1,27.311999999999998,10.0,2,1,1.0,0.73,2317.0,0.16666666666666666,0.0729,0.6944444444444445,5e-05
debugqMM8e:debug2pZbI,1,acorn,crane,GUESS,2,2.0469999999999997,10.0,2317,2,0.933125,0.9164249999999998,2317.0,0.8652083333333332,0.0002788900000000053,0.00461267361111112,5e-05
debugqMM8e:debug2pZbI,2,acorn,nacre,GUESS,2,10.720999999999998,10.0,2,1,0.5,0.75,2317.0,0.4,0.0625,0.009999999999999995,5e-05
debugqMM8e:debug2pZbI,3,acorn,acorn,GUESS,2,8.728,10.0,1,1,1.0,1.0,2317.0,0.0,0.0,1.0,5e-05
